Index,Hotel,Review,polarity,real_fake
768,Residence Inn by Marriot South,"This hotel is new, beautiful and very well ran! There is a nice pool and water slide, a fully equipped 24hr fitness center, a delicious continental breakfast with lots of comfortable seating and a clean and spacious lobby. We were in Calgary for a surgery at the South Health Campus and this was the perfect location, a five minute walk to the hospital! There are also a few nice restaurants and grocery stores within walking distance of the hotel. Be sure to tell the Marriott your purpose for travel, we got a discounted rate, and an upgraded room, since we were there for medical purposes. We would definitely stay here again!",positive,real
769,Residence Inn by Marriot South,"I’m Leilani..Associate in Residence Inn 🏨 I really feel love ❤️ and feels like home when staying in Residence Inn🥰🥰🥰Rooms we stay is Amazing 😉 elegant and clean..I’m happy to see my dear Associate Sarah who check in as with smile 😊 and warm welcome my family is really feel they’re welcome 😍 The breakfast is yummy 😋 with good service of Ron server my son’s birthday 🎁🎂really had a great moments staying. Thanks Day for extra prep for our guest yummy food this Saturday amazing stay ever🥰🥰🥰 Just want to stay and live, work in Residence Inn 🏨 I feel so blessed in this company 🙏",positive,fake
770,Residence Inn by Marriot South,All the staff are so friendly. The hot breakfast is the first place to offer hot ready to go oatmeal. The set up for the rooms is awesome. Love the kitchen. Didn't use pool area but it's kid friendly.,positive,real
771,Residence Inn by Marriot South,Perfect location... clean clean clean.... incredible staff... good free breakfast... underground parking... pet friendly... comfortable beds.... huge suite... fun pool... checks all the boxes!,positive,real
772,Residence Inn by Marriot South,We’re currently staying here as we have a loved one in the hospital and they have been amazing. Every one is so nice and accommodating. My son cuts his finger and they went above and beyond to help.They’re breakfast is very good. Any questions they go above and beyond to answer. By far the best hotel I have ever stayed at.Big thank you to all of the staff for being so wonderful!,positive,real
773,Residence Inn by Marriot South,Stayed with my whole family in the two suite room. Enjoyed our time and location,positive,real
774,Residence Inn by Marriot South,"Amazing staff!! We had a hockey team stay and they were so accommodating it was great. Clean, friendly, amazing service. I would stay again in a heartbeat!",positive,real
775,Residence Inn by Marriot South,Great hotel for the points. I think they recently moved down one Marriott category. Or maybe it’s just a really new property? 7500 Marriott points. Lowest tier property with Marriott. But from my experience the lower tier properties 1 and 2 tend to try much harder then the expensive brands with Marriott will. Will be coming back if it stays at the 7500 point category. I always have a car when I’m in Calgary. Don’t know how convenient it would be without a car.,positive,real
776,Residence Inn by Marriot South,"Two major incidents happened at this hotel.1.) When I was checking in a front desk agent told me if I pay cash then you could ""discount"" my parking but only if I pay cash. When I told him I would need a receipt he said oh nevermind I can just charge it too your room. Guess what no discount.2.) EMPLOYEE stole my Amazon firestick.I checked out of my hotel today and then realized I left the fire stick plugged into the back of the TV. When I called front desk they told me that no one could look right now and that we would have to call tomorrow. They then called me back a hour later telling me it's gone.Now I know housekeeping not looking behind the TV for left over plug ins so I know that front desk agent stole it.So I would avoid this place.",negative,real
777,Residence Inn by Marriot South,Rooms are nice and well furnished. I stayed this past weekend and was surprised and disappointed they are not doing a better job at elevating cleaning standards. Our room had many dirty surfaces that I had to clean on my own to be comfortable.,negative,real
778,Residence Inn by Marriot South,Had stayed on 30th floor with Silver rewards Membership. The bath tub was clogged made numerous calls .Plumber took an hour to fix it got late for my meeting .he left all the towels cleaning the smelly water after made calls preception no one came up to clean or replace the towel .I have to go down my self tl ask the reception .still no movement after bearing the 5 hours of stinky room some one came up the clean.Yesterday June 18 on breakfast no black tea chef said sorry i its finished we have to order. Is this Marriott I'whats happening to the service and staff.They just keep fake smile and say sorry.Kathleen was suppose to keep a note in computer about my spouses arrival that I called she never passed it,negative,real
779,Residence Inn by Marriot South,"Room is great but expensive. Came down for our free breakfast at 930 and it was closed, no exceptions. When I got back to my room my room clock said 925, so either their clock is off or they shut breakfast down early. I'm extremely disappointed in the customer service.",negative,real
780,Residence Inn by Marriot South,"This review is for the HOTEL RESTAURANT. It is TERRIBLE. Low quality, faux food at 4 star prices. I am appalled that this is what we get at a Marriott.We ordered the ‘French dip shaved beef with aged cheddar’ - and what i got was slices of processed roast beef with cheese slices. Gross. The turkey BLT - all processed meat too.I called the restaurant to complain and he said he would give us some new food so that we would be happy. I actually asked, do you have any REAL meat on the menu, whats real?So, we both ordered the PRIME RIB BURGER at $18 each.When i picked it up the employee said he really hopes i will be more satisfied with this food.REALLY?!!?IT WAS FROZEN BURGERS. Im pretty sure Presendents choice sells frozen prime rib burgers, that probably what it was. JEEZE, Marriott is making a fortune charging $18 per burger when a box of them is about 10 dollars in store. PLUS, our burgers were slathered in PROCESSED CHEESE. It was DISGUSTING. Neither of us finished our burgers. The crab dip appy was INEDIBLE. Im not exaggerating....i dont think it was actually crab. It was mystery substance covered 4 inches deep in oily disgusting cheese. Needless to say, we did not eat that either.What a huge disappointment and inconvenience for us. Marriott should be embarrassed and ashamed.",negative,real
781,Residence Inn by Marriot South,bad service,negative,fake
782,Residence Inn by Marriot South,"Hotel itself was decent, room was nice with the exception of a huge abundance of black hair all over everything which was likely the result of the cleaning staff. Staff was friendly and the experience went fine until I looked at the bill. Here is a screenshot, not only was I charged 10 dollars a day for parking at hotel which is outrageous especially given its in South East Calgary in the middle of nowhere, but I also was hit with both a hotel levy and marketing fee!? I was told nothing would be done about any of the fees so it kind of makes ense why this company is being sued by several states for naked greed. I mean almost 70 dollars in BS fees for a 3 day stay, way to go Marriott!",negative,real
783,Residence Inn by Marriot South,"Let’s just say if it wasn’t for the great staff at the buffet and friendly maintenance guy, I would have left 0 stars as a review. Their staff Rolando & maintenance were amazing. Unfortunately, they couldn’t fix the various issues while I stayed at the Residence Inn.I stayed a week for a business trip and I was moved three times as their AC was not working. According to the maintenance guy, their AC is regulated by a Houston Company. We are in summer in Canada., we need AC, plain and simple.Furthermore, I ordered from their next door Bistro and my meal was stolen. Spoke with front desk and I was advised they don’t have cameras in their hallways therefore they can’t advise who stole my dinner.The cherry on the top was my shower. It was not draining and I was in a puddle of water.I have travelled extensively around the world, stayed only in 5 star hotels and I would have thought a Hotel under a brand name as Marriott would keep higher standards for their clients. Although they did their best and moved me to three times, all three rooms their AC didn’t work and I was notified they turned it off at night and keep it at a maximum of 71. - Thank you to everyone that did their best to assist.-",negative,real
784,Residence Inn by Marriot South,"This is not a good place to stay!We stayed 2 nights in a one bedroom suite. Along with us were also 3 other family groups staying in adjacent one bedroom suits making up our family. This was supposed to be a fun family get together where grandparents, children and grand children had planned an excursion to take in ""The Polar Express"" ride outside of Calgary. The ride was great but the hotel experience was awful!A noisy heating system kept those members of the family sleeping in the main room up all night. This noise was further added to by a noisy refrigerator. While in the bathroom we could clearly hear our neighbours conversations.The breakfast was ok but they moved people out so they could lock up 15 minutes early.Last night at 7:00 p.m. we brought in pizza and birthday cake and because there were 13 of us we opted to use the open breakfast tables that were open to the main hotel courtyard. No hotel guests were in the lobby during the entire 30 minutes that we were eating our pizza. During our meal the hotel manager very rudely berated us and chastised us for what we had done even though there were no signs indicating that the area was restricted to the morning breakfast period. The toddlers in our group had to immediately give up their high chairs and leave the lobby. Our group consisting of 4 grandparents, one uncle, 4 parents and 4 preschoolers were made to feel like a group of unruly teenagers partying in the middle of the night. His rudeness was beyond belief!The hotel's parting gift was a hotel levy and hotel marketing charge added to everyone's room charge.We will not be staying here or any other Marriott property again.",negative,real
785,Residence Inn by Marriot South,"We checked into this hotel August 11th, 2018. Everything seemed on the up and up, modern, fresh, clean and the reception staff was efficient. Things started to go downhill when we reached the second floor where our room was located. The sign on the wall directed clients to rooms up to room 219. How could this be? So we asked a member of the cleaning staff where our room was and she directed us to the end of a hallway. We found our room adjacent to the connector to the spa/pool area, another stairwell and entrance to the fitness center. We should have went back down to the reception area and demanded another room or left and went to another facility, but we did not. We were to attend a social function in the area and did not have time to fool around so thought how bad could it be? The room was well equipped (fridge,stove, microwave, toaster, dishes etc.) all you would ever need and clean. That evening we returned to our room for some much needed rest after a very long day of travel to find that our room was the social hub of the second floor along with family groups gathering outside along with the accompanying banging doors and general loud conversations. To make matters worse the HVAC system was very loud (akin to a truck engine running in our room). So in addition to loud people, banging doors we now had to listen to the HVAC system roaring every time it fired up. My wife who is very easy going in general spoke with the staff in the AM and told them of our experience. She was told that ""she should have asked for a room that was not in the vicinity of the fitness center"". I guess it never occurred to the staff member that perhaps room 221 be used as a last resort. We feel that we were treated very shabbily in being given this room as it should only be made available to overnight staff in times of emergency. It is obviously a money grab when used to accommodate unsuspecting clients. Shame on Marriott, shame on me for accepting sub quality service and accommodations. Spoiled our trip.Additional tips to the franchise would be to have enough forks on hand (perhaps buy an additional 50 forks so that when the dishwashers were stacked up, one didn't have to wait 10 minutes for a utensil to eat their breakfast) so that scrambled eggs could be eaten without using a tablespoon and to have the coffee carafes full in the breakfast room. Waiting for a fork would have been more acceptable if we had the luxury of a cup of coffee.In closing just let me recommend that if you are ever offered room 221 RUN don't WALK to another hotel that purports to be a class establishment. I don't pass judgement on the entire establishment, I am just telling what our experience was at our second stay at the Residence Inn by Marriott. That is the first and last stay rolled up into one.",negative,real
786,Residence Inn by Marriot South,"FIRST. This is a 7 month old hotel. Remember that.THE GOOD:Easy to find.Looks good from the outside.Very good, professional staff with 1 exception (see below)Nice parking lot includes underground parking.Complimentary wifiTHE BAD:Lobby is fairly plain.The room had multiple issues with loose or broken bathroom fixtures.The shower curtain doesn't fall into the bathtub but rests about 1 inch above the lip of the tub. Meaning that, after your shower, there will be a small wading pool waiting for you on the bathroom floor.The pool is accessed from the 2nd floor only. What if there's an emergency? How will emergency personnel get to the pool and get an injured person out?No movie options on the TV (I get movie options at hotels that charge much less)No complimentary water (I get complimentary water at hotels that charge much less)I began to mention some of this to the front desk manager, who remarked ""...well you have to expect these things with a new hotel..."". Actually, I expect ""these things"" with an old two star hotel that costs under $100 per night. NOT with a 7 month old hotel, bearing the Marriott brand and costing over $250 per night.",negative,real
787,Residence Inn by Marriot South,"Hotel room had black hair all over just about every surface, but the most outrageous thing was the bill. The hotel charged me 10 dollars a day for parking, 7 dollars a day for some kind of levy, and 5 dollars a day for marketing!!? I couldn't beleive the invoice, even the front desk person wouldn't meet my eyes when explaining the charges. He just mumbled some crap about them being mandatory. Seriously mandatory parking at a HOTEL? It makes sense now why these crooks are being sued by several state govts in the US. Unreal.",negative,real
788,Residence Inn by Marriot South,Fridge was very loud - compressor gone in it so no sleep. Then moved to another room and the tv did not work,negative,real
789,Residence Inn by Marriot South,"The stay was convenient. Clean and Friendly. the booking, and modifying the stay was very troublesome.",negative,real
790,Residence Inn by Marriot South,"Was there for the half Ironman. It was extremely clean, staff were so inviting and helpful (and there was a lot of us) and just a great atmosphere.",positive,real
791,Residence Inn by Marriot South,"Friendly staff everywhere! The breakfast lady and man are kind, they treat you like your at a restaurant, not just a free breakfast, they even set a table for my kids and I. Nice clean room & facilities. Very impressed! Thank you.",positive,fake
792,Residence Inn by Marriot South,"Rooms were clean, spacious and modern. Hotel staff were very polite and informative. Would definitely stay again!",positive,real
793,Residence Inn by Marriot South,"Clean well appointed suites, good hot breakfasts every morning with attentive staff. Underground heated parking was a treat. Could not think of a way our stay could have been better.",positive,fake
794,Residence Inn by Marriot South,If you should find yourself in Calgary the Residence Inn is a fantastic place to stay. This hotel is relatively new and has a clean modern design. It is conveniently located next to the hospital and a shopping area with plenty of restaurant options. The main hotel restaurant is actually in the neighboring (attached) hotel and is perhaps a bit above average for most hotel food. Great large tiled showers and well designed rooms make this an excellent place to stay.,positive,fake
795,Residence Inn by Marriot South,"Great rooms, great service. Friendliest hotel staff I have had! Highly recommend",positive,fake
796,Residence Inn by Marriot South,Brand new. Great service! Food was great! Nice rooms great bathrooms! Will come again!,positive,fake
797,Residence Inn by Marriot South,Very nice room clean comfortable. Very helpful and friendly staff. I would definitely recommend the Marriott Residence to my friends and family. Very happy.,positive,fake
798,Residence Inn by Marriot South,"Excellent hotel, clean room, friendly staff and underground parking. Offers breakfast and evening snack. Being a Platinum Elite with 65+ nights I would definitely recommend this hotel. Special kudos to Lelani, very cordial lady, she is an excellent host, she made us feel appreciated as a customer. Marriott management: I hope you value Lelani as an employee, she is definitely an asset. Give her a raise and make her the director of the food and beverage area. She definitely deserves it.",positive,real
799,Residence Inn by Marriot South,We were here for one week as our house was getting new floors. The staff were phenomenal especially John and Sarah at front desk were awesome also Ronald and maya for been so happy and cheerful and making sure that we had enough food for breakfast and also playing with my son. Housekeeping were awesome too especially Zara or zona as she was telling about her many many cats she was a big sweetheart along with the Chilean housekeeper who cane when we had an accident. Overall the customer service was outstanding and made us feel like we were at home. Excellent excellent. We hope to come again here. Thank you for everything.We loved our rooms and thr KITCKEN so that I could make lunch and dinner for my son and my mom. Again thank you for your warm hospitality,positive,real
800,Residence Inn by Marriot South,"Five stars for a three-star hotelMy wife and I live downtown Calgary and staying here while I underwent a knee replacement. Location is incredible, close enough to the South Health Campus to walk there with crutches. On the other side the mall, Superstore, SaveOnFoods and Cineplex theatre. The staff is amazing always greeting you with a smile and sincere helping hand.Affordable, convenient and my wife did not have to drive back and forth",positive,real
801,Best Western plus port O'Call,We loved it here. The staff is so kind and goes way above and beyond. The pool is amazing too! Best pool at any hotel I've been too. And the room was nice and clean! Absolutely no issues!,positive,real
802,Best Western plus port O'Call,The hotel was amazing. Great room. The kids loved the pool. The pizza and the breakfast buffet was top notch. We will definitely stay here again.,positive,real
803,Best Western plus port O'Call,Best stay in a hotel yet! Exceptional service from the time of booking until you check out. Super clean hotel and rooms. The pool and hot tub were super clean. Staff went above and beyond to make sure our stay was great. Will definitely be our place to stay when in Calgary.,positive,fake
804,Best Western plus port O'Call,Honestly this hotel is great has everything you need . The kids love the water park . We stayed at another best western our last visit and will never do that again. Hands down best place to stay if you have kids or even if your a big kid yourself,positive,fake
805,Best Western plus port O'Call,"Exceptional experience staying in the 2 bedroom room for 1 night, an amazing home - away- from - home. Top notch service from Guest service Angela, fantastic location near airport. Enjoyed both swimming pool and hot tub. Room service team and restaurant Thank you GM Ali for setting up a great experience for us. Would definitely stay again.",positive,real
806,Best Western plus port O'Call,Our stay at this hotel was AWESOME! Everything from check in to check out was super hospitable and comfortable. The staff were SO great and flexible with pool arrangements and late check out this made our stay the best! The breakfast was a large portion with great service and pool has 2 slides and was super fun for our kids! Our room even had a balcony which was a nice additional feature for our family. I would highly recommend this place for a great family stay! I am definitely bookmarking this one if we need to ever go back to Calgary!,positive,real
807,Best Western plus port O'Call,"I was happy with the room, clean. Friendly staff. Kids loved the Waterpark, best pool.",positive,real
808,Best Western plus port O'Call,"Booked three weeks earlier before travel date booked two rooms for two night and had 2 pool times booked. Cancelled one room as we downsized and only needed the one and one pool time. Called a couple days before check in to confirm the reservation details and it was cancelled for both nights of pool time. The staff was super accommodating as they over booked and made sure we got a slot in during our stay. Not to mention a discount on our stay for the error. At the price point for the hotel room and the pool you can’t complain but it was greatly appreciated that they went above and beyond my expectations. This is not my first stay here with my family and it definitely will not be the last: the pool is great for kids and adults . I went down a water slide for the first time in 15 years! The pool is heated which makes it even better ! During the swim time there was a staff member who was cleaning and mopping and it was appreciated. Life jackets are available should you require them. Port O Call thank you again for another amazing stay! Oh- one last thing, 4 minute drive to a strip mall with Starbucks and Tim’s. the shell and McDonald’s was 24hr. So convenient!",positive,real
809,Best Western plus port O'Call,"Every year we go to this hotel for my daughter birthday. Unfortunately this year, we couldn't make it. The kid pool is amazing. Staffs are very friendly. Ali Ghazanfar was always very accommodate. They also have discounted tickets for the zoo, Callaway park and many other attraction for kids. I highly recommend this hotel if you have kids. Don't forget to ask them for ""cooperate discount"". I'm looking forward to visit them again.",positive,real
810,Best Western plus port O'Call,Stay was excellent. Loved the racquetball Court and the Waterpark. Also love how there is a second pool in the basement. Looks like it might have been the original pool at some point. Breakfast in the skyharbour restaurant was good too. The hotel is only a couple of blocks away from a mini golf place and a couple of arcade!,positive,real
811,Best Western plus port O'Call,"Highly recommend hotel.. rooms are clean, and the kids love the water park inside. The staff was extremely helpful and helped us in some very important administration we had to do (not related to our stay).Tl;Dr, great for families, requires public transportation to get to downtown /stampede areas. Waterpark is indoor, great for kids under 15",positive,real
812,Best Western plus port O'Call,"People were nice, room was nice. Didn't get to look around that much.",positive,real
813,Best Western plus port O'Call,"We ordered the honeymoon suite, the bed was very comfortable. The jacuzzi was super relaxing, the bathroom had a walk-in shower with a large shower head and 4 wall mounted jets. The pool was a nice touch also, my daughter had a blast on the two water slides. The restaurant had a simple, but very well made breakfast option. I will definitely be back!",positive,real
814,Best Western plus port O'Call,Staff was awesome here. Very obliging and incredibly helpful not to mention insanely overworked. Bo at the front desk was top notch and first class both in person and on the phone. Will stay here again. Kid loved the pools!!,positive,real
815,Best Western plus port O'Call,"My husband and I spent our 5 year anniversary in the honeymoon suite! The staff was amazing, the room was fantastic! We would highly recommend!",positive,real
816,Best Western plus port O'Call,"Great rooms, an amazing pool, excellent food and wonderful service! The staff was very friendly and did anything and everything they could to help their customers. We will definitely be back again!",positive,fake
817,Best Western plus port O'Call,"Great Staff and Management, excellent service and swimming pool. Clean rooms and Hotel. Tasty breakfast and fresh coffee!! For your travel to Calgary this is the place you will enjoy to stay, specially if you have kids with you.",positive,fake
818,Best Western plus port O'Call,Great service from friendly staff. Must be fully vaccinated to even enter the premises.,positive,real
819,Best Western plus port O'Call,Great hotel if you have kids. They are always happy to stay here.,positive,real
820,Best Western plus port O'Call,"A great hotel to stay at overall. The pools are amazing and the kids loved the waterslides. The fitness room is good as there are lots of different equipment and well taken care of. Very clean and very courteous staff. The room would get a musty small everytime we were out for while and came back. We would have to open the balcony door to air it out, and the room TV didn't get any stations. Besides those two inconveniences, definately worth staying at again.",positive,real
821,Best Western plus port O'Call,Love that place. Great people,positive,real
822,Best Western plus port O'Call,Great service and an absolute beautiful room for an awesome price!!Checked it at 10pm after a very long drive. Front desk and room service staff were so accommodating and friendly. Even had parking for our huge Uhaul!! Will stay there everytime I'm in Calgary going forward!,positive,real
823,Best Western plus port O'Call,"Was a great place to take the kids while visiting Calgary! Staff was super friendly, and the kids LOVED playing in the pool.",positive,real
824,Best Western plus port O'Call,"Love this place, my nephews really had fun and staffs were so nice and helpful.",positive,real
825,Best Western plus port O'Call,"Clean room, had room 244 with sliding door to access to balcony, was a nice touch, plus the heated floor to bathroom.Enjoyed our time here, we loved the water slide and pool area with our 4year old son.Pool area were staggered times and 2 families per time slot.Breakfast options were basic, the large standard breakfasts were not to our taste but staff were happy to accommodate us with another varient. Would def stay again. Staff were super friendly.",positive,real
826,Best Western plus port O'Call,"Where do I start?No where to park even though underground secured parking is evident but not offered?Told to park around the corner in a dark unfenced area, we reluctantly did ensuring we removed all of our belongings.Was told before we arrived that Best Western offers tier matching for their competitors, never offered.Told to use the side door to come in with my family, the same side side door with 2 drunk people sitting on the curb and others smoking by the door.The next morning we opened our room door to leave and immediately someone from house keeping came running up and said “YOU LEAVE NOW!?!”, hadn’t checked out yet.Not asked about our stay on the way out, walked past homeless people panhandling and going through the garbages by the front door.The next morning we discovered the vehicle beside ours had smashed windows and belongings stolen, maybe they should listen to guests who ask to park near the hotel.Lots of great hotels in the area, it was lesson and a reminder why I never stay at a Best Western.",negative,real
827,Best Western plus port O'Call,"After travelling hours to get here we were starving. Right after check in we went to the restaurant - closed. We went to the bar and were barked at to get out as they didn’t open for another 10 mins - talk about customer service?! There’s nowhere to eat between 11-3pm even with 2 restaurants.Jacuzzi room was spacious and relaxing.Food at the sky harbour at 730am was cold and dried out pancakes, French toast and sausages, Watery eggs, bitter coffee - at $17/pp we would never eat there again - we left hungry!The water park was dangerously full - kids flying off the slides at peoples heads in the pool. They didn’t seem to care about how many people were in there. They will make a comment about my review in the fact that covid restrictions were lifted and it’s up to the discretion of the customer - we’ll our discretion led us to the downstairs pool off the gym, figuring it would be quieter. We walked through the gym to get to the pool, it was full of large pools of water all over the floor. The pool had 8-10 kids cannonballing off the sides into the pool, no adults to be seen. There were 6 kids in the gym dripping wet in their bathing suits playing with the weight equipment and running on the treadmills.When we left we seen staff walking and reported the same to him. He said “nobody is in charge of the gym, it closes at night and opens in the morning” and walked away shrugging. We called out tell him that a kid was going ti end up hurt - he didn’t seem to care.They may have facilities to offer but they don’t care and keep no control on how they operate. We will not be back, nor will we be recommending this hotel to anyone!",negative,real
828,Best Western plus port O'Call,"I do not recommend this property. It was $240 for a basic room with 2 queens and a murphy bed. We came to surprise my 7 year old son for his birthday, as he has been struggling with health issues and desperately needed a break. The hotel was continually disappointing. The tub wouldn't drain, the fireplace didn't work and the closet door tracks were broken and the mirror panel almost fell on my son. The customer service was the absolute worst I have ever experienced at a hotel. Every time I spoke to someone I got a different answer or the staff refused to help at all. I asked to have my sons surprise birthday gift that was being delivered (larger edible arrangement and snacks already paid for and ready to be left in room) dropped off in our hotel room when we were at dinner, so that he could come back to a surprise. I called the day before to make sure this was ok and was told it was. However on the day of, I was told that they didn't do that and they couldn't help and we would have to come pick it up from the front desk ourselves after dinner. So instead of the 3 men behind the front desk even offering to help us carry the items upstairs, myself and my two small children did it. The final straw was checkout where I was carrying everything down the stairs and to my car. I should have done two trips but my son had just had a bad reaction to the pool chemicals and I needed to get him home. A staff member stopped me. I was grateful, thinking they were going to offer to help carry some things and instead she asked what room I was leaving from. Once I told her she just walked away. I have never experienced such terrible customer service at a hotel. Stay somewhere else.",negative,real
829,Best Western plus port O'Call,"First off we came into our room and found rotten tomatoes behind our tv stand, our sheets where stained and looked unclean. We went and told the front desk, the sent housekeeping In and cleaned our room. We go back in and the tomato we complained about was still there. Next the hallways and stairwell carpets where discussing and visibly dirty, their pool water was a brown tinge and there where clearly bandaids floating around. Our fan in our bathroom was broken also. The main entrance carpet was all stains and looked uninviting. There food in there restaurants was uneatable and there coffee bar is a machine that requires a debit card to purchase. Only good thing is they let me leave I don’t recommend staying here",negative,fake
830,Best Western plus port O'Call,"We had highly anticipated this trip after having wanted to come to this hotel for the last few years. Drove down from edmonton with our 4 kids for the night and were super disappointed to see how tiny the actual pool was. The pictures made it look huge. It's tiny and shallow which is good for small kids but our 9year Olds didn't find it fun at all. The place was absolutely PACKED. Total mayhem. Wall to wall people, total choqs. In the hot tub it was shoulder to shoulder, pool was the same, no chairs so people are standing. It was horrible. The water was a gross shade and dirty. No sanitization practices being done in any way. One person on duty in the area which is laughable considering the hundreds that were in that space. We came back at 930pm to do the last half hour and it hadn't even slowed down a little bit. The rooms were very old and dated, no plug ins worked and no nightstand to set your cup or phone. For the price we paid for two adjoining rooms, we had higher expectations. We justified the higher price (without breakfast included) as being due to the ""huge pool and waterslides"". Not worth it in the slightest. Would have stayed at a place that included breakfast with maybeonly one slide but a larger, less crowded pool had we had any idea what we were in for.We are quite easy to please and I never leave bad reviews but this was truly a bad experience. We would never recommend this place to anyone and regret having done the 3.5hr drive each way to go there.",negative,real
831,Best Western plus port O'Call,"Rooms were fine, average. We came to this hotel specifically for the pool. Called ahead, before booking, and made sure the pool was open. Got confirmation that pool was open, but no one volunteered any information regarding the pandemic restrictions. Fast forward to check-in and we’re told we can’t get into the pool because it’s all booked up for the evening. Every time slot full. If they’d explained in advance that we could only swim for 45 minutes each booking, and that on weekends it tends to be fully booked up, we wouldn’t have even bothered to stay at this hotel. Overheard at least two other guests having the same argument with the hosts.",negative,real
832,Best Western plus port O'Call,"Stayed for a night in the king jacuzzi room. First room we got, 4 lights didn’t work, crown moulding on the one wall was falling off, dimmer lights for the jacuzzi didn’t work as a dimmer, and to top that the jacuzzi didn’t even work. We were then moved to a different room which seemed better, everything worked. BUT there was a large white stain on the couch, and when we were going to sleep, the door let in enough light to light up the whole room, aswell as the peephole cover on the door wouldn’t close which beamed a light perfectly into the middle of the pillow on the bed. Will not be staying again and wouldn’t recommend..",negative,real
833,Best Western plus port O'Call,Called hotel before arrival told them what I expected.... Upon arrival check in was brutal not a way to treat a Diamond Elite Member.... Checked into the room called down to front desk told them I wasn't happy with the room so they changed me too the exact same room no customer service at all. Reserved the pool area for my wife and kids so they could go swimming... The hotel didn't take my families safety as a priority and let 35 people storm the pool area what was the use of reserving.... Called down for towels and soap as me and my wife were in the shower house keeping came in the room. Totally unacceptable and I will never step foot back in Best Western Port O Call......Port O Call should make training a priority......Pathetic,negative,real
834,Best Western plus port O'Call,"The room was itself was nice, the shower had mold on the ceiling, water damage in the bathroom, room was not cleaned, as we found a hair clip and change on the floor. There was a giant hand print on the mirror around the jet tub.Called front desk 3 times before they answered for an extra cup and shampoo, 20 minutes later the cleaning lady arrived with one cup and no shampoo. I told the cleaning lady and she said she would be right back, another 20 mins later, she came back with no face mask on, and was talking on her cell.The vending machine ate my money, advised front desk staff. They advised me that the vending machines had nothing to do with the hotel, so I was out the money.",negative,fake
835,Best Western plus port O'Call,"We booked here in hopes of enjoying some family time in the water park. Unfortunately this was not the case due to poor Covid protocols in place.1. No initial screening at entrance/temp2. Molding in room/shower place3. Water park was poorly maintained, mold, bandaids in pool4. Capacity in pool was not following guidelines much more bodies no physical distancing5. Child in pool with a bleeding nose, continued to return in and out of pool with nose bleeds. Blood on kids shirt, continued to swim in pool6. Child in pool continued to spit inside poolAlthough pre Covid, many of these factors would not be a huge issue. I do believe protocols are in place for a reason. I think initial screening is crucial or even an online questions prior to booking maybe a temperature check ? I definitely think this facility needs re adjust protocols to avoid serious health issues.",negative,real
836,Best Western plus port O'Call,Only came for the pool. Disgusted with the cleanliness of the room. Bedding smelled like piss.I hope management see this!!Especially during a pandemic they should really do a better job of cleaning their rooms. Even before settling into the room I had to disinfect everything.Gross!!,negative,real
837,Best Western plus port O'Call,"Review keeps getting deleted. Wife had a large amount of money stolen from her room while they were at the pool. Someone used force to gain entry to the room. Good thing her and the kids were’t in the room at the time. When booking staff told her they had security cameras. Turns out the cameras are only in the lobby and other common areas. While police were going through the room the staff kept trying to come in and clean, even when asked not to. Y police. We’ll defiantly be staying elsewhere from now on.",negative,fake
838,Best Western plus port O'Call,Great experience from room to front desk staff all which made it an enjoyable visit to Calgary. The room was clean and had ample room for us. The water park was a blast with an area for little ones. Breakfast buffet was a nice bonus in the morning. Edit: Best part was a midnight walk to the pop machine with 3 dollars in change to a drink finding out it only takes credit cards and surprise all of the machines only take plastic. Went to the front desk and asked and apparently the lounge was the only place in the building that had vending machines that took the 3 coins I had and well they didnt have the drink I wanted to get lovely!,positive,real
839,Best Western plus port O'Call,"Staff over all are great, however some staff keep bothring customers.I have stayed many times here, but last time it was the worse experiance, by keep getting calls and knocking on the door, because i am late for check in, Although I have extended my reservation.But they still kept bothring us.",negative,real
840,Best Western plus port O'Call,"I spent 2 days at this hotel with my family first thing i woke up i found all our baby food was frozen in the “fridge”, so it was basically ruined the pillows were so worn out and uncomfortable. In the morning the second day we went out at 10 am after we came back there was no room service our beds were not even made. Dont recommend this hotel at all.",negative,real
841,Best Western plus port O'Call,"Not the cleanest. We just stayed here July 24-25th, 2020. We left this morning at 1AM WITH 3 YOUNG CHILDREN. 2E FOUND BED BUGS!!! They're also allowing over 40 people in the pool at a time during COVID",negative,real
842,Best Western plus port O'Call,Was told to leave because I accidentally booked 2 rooms and said the only way I'd be able to get a refund is if I cancel both rooms which I only booked 30m prior ..,negative,real
843,Best Western plus port O'Call,"Elevator didnt work and the other had a mind of its own, you push down and it would take you up. Bathtub was plugged and had an inch of scum water in it, didn't realize that till a 11pm and the only other room available was a king bed suit, with 2 adults and 2 teens, no thank you. So in the morning we had to go shower in that room down the hall. No free continental breakfast. Hottub is so small, 5 person. Shallow pool too, good for kids",negative,real
844,Best Western plus port O'Call,"Booked in my daughter and her family a poolside room 3 months ago, called to confirm the room the day before and when they went to check-in they had given their room away. Front desk staff blamed the other staff. No accountability offered nothing but a smaller room and a free breakfast.",negative,real
845,Best Western plus port O'Call,Room was clean and pool was nice but probably only thing that was ok are 3 night stay didn't get coffee or anything first night than my kids found prescription drugs in the night stand manager didn't seem to care when we told him.my kids are 3 and under they don't know not to take them would have thought they where candy wont be stay again very very disappointed,negative,real
